#scalar perturbations for mode k = 1.000000000000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ddec[0]         19:theta_ddec[0]         20:shear_ddec[0]         21:cs2_ddec[0]        
       2.383076373324e+02       7.702340428962e-04      -1.423938657137e+00       6.494505665780e-05       4.951926714040e-05       1.223498815311e-04       6.785269057587e-08       2.446997960349e-05      -1.067954109565e+00       6.494966194023e-05       6.037844255057e-01       6.466755506966e-01      -1.423917912717e+00       6.467020755377e-05       2.121371000340e-03      -1.067967862854e+00       6.515193889085e-05      -1.423930338619e+00       6.482886608587e-05       1.054551121180e-04       3.333333333333e-01 
       2.383885794580e+02       7.705711601736e-04      -1.423985759029e+00       6.496524274409e-05       4.983899899275e-05       1.223711765109e-04       6.786816627231e-08       2.447424036156e-05      -1.067989436357e+00       6.496985234019e-05       6.037760351320e-01       6.466655277594e-01      -1.423964984931e+00       6.469009288067e-05       2.122763525990e-03      -1.068003206025e+00       6.517229617343e-05      -1.423977427973e+00       6.484891438847e-05       1.054886800102e-04       3.333333333333e-01 
       2.384695215836e+02       7.709083287242e-04      -1.424032838837e+00       6.498542684956e-05       5.015468373021e-05       1.224012707100e-04       6.789028008191e-08       2.448026091427e-05      -1.068024746587e+00       6.499004205029e-05       6.037677743320e-01       6.466555108880e-01      -1.424012035028e+00       6.470997645622e-05       2.124156477267e-03      -1.068038532648e+00       6.519265200244e-05      -1.424024495227e+00       6.486896104944e-05       1.055222458831e-04       3.333333333333e-01 
       2.385504637092e+02       7.712455485479e-04      -1.424079896728e+00       6.500560901715e-05       5.046648700924e-05       1.224398894966e-04       6.791897060765e-08       2.448798633719e-05      -1.068060040379e+00       6.501023100847e-05       6.037596381459e-01       6.466455000403e-01      -1.424059063175e+00       6.472985828739e-05       2.125549854130e-03      -1.068073842846e+00       6.521300638491e-05      -1.424071540545e+00       6.488900607578e-05       1.055558097225e-04       3.333333333333e-01 
       2.386314058348e+02       7.715828196449e-04      -1.424126932897e+00       6.502578928798e-05       5.077456845117e-05       1.224867683419e-04       6.795417579090e-08       2.449736372642e-05      -1.068095317880e+00       6.503041916032e-05       6.037516217921e-01       6.466354951678e-01      -1.424106069568e+00       6.474973838250e-05       2.126943656538e-03      -1.068109136767e+00       6.523335932928e-05      -1.424118564123e+00       6.490904947589e-05       1.055893715164e-04       3.333333333333e-01 
       2.387123479604e+02       7.719201420152e-04      -1.424173947564e+00       6.504596770152e-05       5.107908182650e-05       1.225416525173e-04       6.799583307975e-08       2.450834213799e-05      -1.068130579255e+00       6.505060645846e-05       6.037437206618e-01       6.466254962152e-01      -1.424153054426e+00       6.476961675124e-05       2.128337884452e-03      -1.068144414575e+00       6.525371084528e-05      -1.424165566181e+00       6.492909125945e-05       1.056229312559e-04       3.333333333333e-01 
       2.388274764005e+02       7.724000225173e-04      -1.424240782562e+00       6.507466544487e-05       5.150635118172e-05       1.226330280749e-04       6.806607601152e-08       2.452661941997e-05      -1.068180706039e+00       6.507931841410e-05       6.037326722481e-01       6.466112842299e-01      -1.424219846971e+00       6.479788789707e-05       2.130321704500e-03      -1.068194564755e+00       6.528265548809e-05      -1.424232383214e+00       6.495759502849e-05       1.056706615690e-04       3.333333333333e-01 
       2.389426048406e+02       7.728800067501e-04      -1.424307575374e+00       6.510335961424e-05       5.192710844609e-05       1.227394297844e-04       6.814906298728e-08       2.454790185213e-05      -1.068230801184e+00       6.510802846475e-05       6.037218357401e-01       6.465970838924e-01      -1.424286597263e+00       6.482615560956e-05       2.132306385193e-03      -1.068244683324e+00       6.531159730087e-05      -1.424299158027e+00       6.498609558651e-05       1.057183877037e-04       3.333333333333e-01 
       2.390577332806e+02       7.733600947133e-04      -1.424374326924e+00       6.513205031333e-05       5.234174049693e-05       1.228602178008e-04       6.824461182453e-08       2.457206146995e-05      -1.068280865385e+00       6.513673653661e-05       6.037111995046e-01       6.465828949716e-01      -1.424353306228e+00       6.485441993127e-05       2.134291926421e-03      -1.068294770975e+00       6.534053632645e-05      -1.424365891547e+00       6.501459297612e-05       1.057661096621e-04       3.333333333333e-01 
       2.391728617207e+02       7.738402864071e-04      -1.424441038255e+00       6.516073764437e-05       5.275061457188e-05       1.229947851847e-04       6.835254055021e-08       2.459897688975e-05      -1.068330899424e+00       6.516544257661e-05       6.037007524794e-01       6.465687172064e-01      -1.424419974909e+00       6.488268091087e-05       2.136278328073e-03      -1.068344828490e+00       6.536947261372e-05      -1.424432584822e+00       6.504308724599e-05       1.058138274577e-04       3.333333333333e-01 
       2.392879901608e+02       7.743205818314e-04      -1.424507710518e+00       6.518942170835e-05       5.315407931221e-05       1.231425561616e-04       6.847266793517e-08       2.462853296065e-05      -1.068380904164e+00       6.519414654990e-05       6.036904841437e-01       6.465545503090e-01      -1.424486604456e+00       6.491093860246e-05       2.138265590040e-03      -1.068394856733e+00       6.539840621701e-05      -1.424499239009e+00       6.507157845017e-05       1.058615411146e-04       3.333333333333e-01 
       2.394031186009e+02       7.748009809862e-04      -1.424574344328e+00       6.521810257415e-05       5.355246576889e-05       1.233029844425e-04       6.860481397749e-08       2.466062042866e-05      -1.068430880067e+00       6.522284840639e-05       6.036803846308e-01       6.465403941257e-01      -1.424553195485e+00       6.493919303375e-05       2.140253712215e-03      -1.068444856165e+00       6.542733716428e-05      -1.424565854725e+00       6.510006661646e-05       1.059092506257e-04       3.333333333333e-01 
       2.395182470410e+02       7.752814838716e-04      -1.424640939532e+00       6.524678026757e-05       5.394608837809e-05       1.234755515919e-04       6.874880032116e-08       2.469513561030e-05      -1.068480827017e+00       6.525154806770e-05       6.036704447500e-01       6.465262486945e-01      -1.424619747842e+00       6.496744419445e-05       2.142242694491e-03      -1.068494826671e+00       6.545626544546e-05      -1.424632431809e+00       6.512855173478e-05       1.059569559362e-04       3.333333333333e-01 
       2.397493507639e+02       7.762463371482e-04      -1.424774502975e+00       6.530433712063e-05       5.472303894496e-05       1.238566367192e-04       6.907286227847e-08       2.477135598444e-05      -1.068581000707e+00       6.530915161172e-05       6.036509389592e-01       6.464978863085e-01      -1.424753225080e+00       6.502414442455e-05       2.146237884983e-03      -1.068595047725e+00       6.551432672280e-05      -1.424765958789e+00       6.518572227379e-05       1.060527045887e-04       3.333333333333e-01 
       2.399804544869e+02       7.772116084045e-04      -1.424907911199e+00       6.536188151287e-05       5.548422279254e-05       1.242809920096e-04       6.944252962762e-08       2.485623018839e-05      -1.068681057993e+00       6.536674566698e-05       6.036319760880e-01       6.464695671610e-01      -1.424886546833e+00       6.508083146222e-05       2.150236539934e-03      -1.068695152480e+00       6.557237724642e-05      -1.424899330408e+00       6.524288051955e-05       1.061484358290e-04       3.333333333333e-01 
       2.402115582098e+02       7.781772976406e-04      -1.425041166792e+00       6.541941371819e-05       5.623166476940e-05       1.247452936554e-04       6.985645221368e-08       2.494909348369e-05      -1.068781000818e+00       6.542433003780e-05       6.036134966353e-01       6.464412906035e-01      -1.425019715692e+00       6.513750541715e-05       2.154238658476e-03      -1.068795142880e+00       6.563041712792e-05      -1.425032549253e+00       6.530002658260e-05       1.062441495179e-04       3.333333333333e-01 
       2.404426619327e+02       7.791434048565e-04      -1.425174274374e+00       6.547693407547e-05       5.696719643923e-05       1.252465422531e-04       7.031333246889e-08       2.504934601050e-05      -1.068880832647e+00       6.548190470217e-05       6.035954464801e-01       6.464130554804e-01      -1.425152736274e+00       6.519416650131e-05       2.158244239752e-03      -1.068895022389e+00       6.568844658120e-05      -1.425165619960e+00       6.535716067534e-05       1.063398456833e-04       3.333333333333e-01 
       2.406737656557e+02       7.801099300522e-04      -1.425307240257e+00       6.553444298042e-05       5.769247608717e-05       1.257820293636e-04       7.081192990721e-08       2.515644609981e-05      -1.068980558214e+00       6.553946977923e-05       6.035777763433e-01       6.463848602126e-01      -1.425285614893e+00       6.525081501257e-05       2.162253282925e-03      -1.068994795741e+00       6.574646590603e-05      -1.425298548880e+00       6.541428309561e-05       1.064355245041e-04       3.333333333333e-01 
       2.409048693786e+02       7.810768732276e-04      -1.425440066142e+00       6.559194057816e-05       5.840900675907e-05       1.263493073323e-04       7.135106433806e-08       2.526990423771e-05      -1.069080178796e+00       6.559702520211e-05       6.035604426496e-01       6.463567043739e-01      -1.425418353249e+00       6.530745102049e-05       2.166265787168e-03      -1.069094464214e+00       6.580447517387e-05      -1.425431337709e+00       6.547139391384e-05       1.065311858892e-04       3.333333333333e-01 
       2.411359731016e+02       7.820442343829e-04      -1.425572750135e+00       6.564942681836e-05       5.911815240253e-05       1.269461622648e-04       7.192961793219e-08       2.538927766071e-05      -1.069179692973e+00       6.565457075765e-05       6.035434068074e-01       6.463285884370e-01      -1.425550949448e+00       6.536407441617e-05       2.170281751656e-03      -1.069194026386e+00       6.586247427774e-05      -1.425563984518e+00       6.552849302272e-05       1.066268295268e-04       3.333333333333e-01 
       2.414528670973e+02       7.833713786544e-04      -1.425754458679e+00       6.572823469403e-05       6.008078473346e-05       1.278090380435e-04       7.278511104791e-08       2.556185600758e-05      -1.069315976024e+00       6.573346216906e-05       6.035204672359e-01       6.462901001000e-01      -1.425732537172e+00       6.544169702207e-05       2.175794145502e-03      -1.069330375419e+00       6.594198726561e-05      -1.425745641839e+00       6.560676940582e-05       1.067579488167e-04       3.333333333333e-01 
       2.417697610929e+02       7.846993088298e-04      -1.425935906974e+00       6.580702165173e-05       6.103470391262e-05       1.287191831985e-04       7.371022284976e-08       2.574388808527e-05      -1.069452063916e+00       6.581233500030e-05       6.034979395112e-01       6.462516851485e-01      -1.425913864147e+00       6.551929618086e-05       2.181313041745e-03      -1.069466529489e+00       6.602148141822e-05      -1.425927038664e+00       6.568502404314e-05       1.068890344124e-04       3.333333333333e-01 
       2.420866550886e+02       7.860280249090e-04      -1.426117106536e+00       6.588578829670e-05       6.198242622883e-05       1.296725727744e-04       7.470265041272e-08       2.593456893072e-05      -1.069587965285e+00       6.589118969681e-05       6.034757504094e-01       6.462133407017e-01      -1.426094941887e+00       6.559687243751e-05       2.186838438276e-03      -1.069602497234e+00       6.610095728542e-05      -1.426108186584e+00       6.576325747997e-05       1.070200867323e-04       3.333333333333e-01 
       2.424035490843e+02       7.873575268920e-04      -1.426298056354e+00       6.596453459048e-05       6.292617106073e-05       1.306656820998e-04       7.576030644269e-08       2.613319363429e-05      -1.069723679374e+00       6.597002611594e-05       6.034538383680e-01       6.461750670100e-01      -1.426275769378e+00       6.567442571281e-05       2.192370333018e-03      -1.069738277896e+00       6.618041479293e-05      -1.426289084552e+00       6.584146963996e-05       1.071511054393e-04       3.333333333333e-01 
       2.427204430800e+02       7.886878147789e-04      -1.426478752561e+00       6.604326033848e-05       6.386790051264e-05       1.316954202951e-04       7.688131159848e-08       2.633914404171e-05      -1.069859203284e+00       6.604884399831e-05       6.034321501218e-01       6.461368650381e-01      -1.426456342754e+00       6.575195578544e-05       2.197908723890e-03      -1.069873868575e+00       6.625985372433e-05      -1.426469728640e+00       6.591966030517e-05       1.072820900307e-04       3.333333333333e-01 
       2.430373370756e+02       7.900188885696e-04      -1.426659198641e+00       6.612196570614e-05       6.480935408396e-05       1.327590721176e-04       7.806398576347e-08       2.655187712361e-05      -1.069994539629e+00       6.612764347156e-05       6.034106373745e-01       6.460987339126e-01      -1.426636665498e+00       6.582946280381e-05       2.203453608794e-03      -1.070009271885e+00       6.633927423296e-05      -1.426650122346e+00       6.599782962580e-05       1.074130405012e-04       3.333333333333e-01 
       2.433542310713e+02       7.913507482641e-04      -1.426839404408e+00       6.620065117169e-05       6.575207841788e-05       1.338542480987e-04       7.930683824897e-08       2.677091500325e-05      -1.070129695769e+00       6.620642499548e-05       6.033892561362e-01       6.460606711781e-01      -1.426816747422e+00       6.590694723619e-05       2.209004985649e-03      -1.070144495188e+00       6.641867679196e-05      -1.426830275557e+00       6.607597807044e-05       1.075439573078e-04       3.333333333333e-01 
       2.437935739257e+02       7.931985429147e-04      -1.427088842862e+00       6.630970790152e-05       6.706372322808e-05       1.354208681757e-04       8.112706432784e-08       2.708424271057e-05      -1.070316777175e+00       6.631561812796e-05       6.033597631588e-01       6.460080144785e-01      -1.427066013337e+00       6.601433440271e-05       2.216712167882e-03      -1.070331670035e+00       6.652873093432e-05      -1.427079640805e+00       6.618428865931e-05       1.077254047020e-04       3.333333333333e-01 
       2.442329167801e+02       7.950478481619e-04      -1.427337808079e+00       6.641872571027e-05       6.838366096694e-05       1.370392249191e-04       8.305749653103e-08       2.740791774986e-05      -1.070503503715e+00       6.642477611232e-05       6.033303706309e-01       6.459554920561e-01      -1.427314805037e+00       6.612167748213e-05       2.224431818929e-03      -1.070518490394e+00       6.663874992372e-05      -1.427328532300e+00       6.629255846102e-05       1.079067860134e-04       3.333333333333e-01 
       2.446722596346e+02       7.968986640059e-04      -1.427586313861e+00       6.652770522568e-05       6.971466934294e-05       1.387052250843e-04       8.509573652686e-08       2.774112150257e-05      -1.070689885741e+00       6.653389962705e-05       6.033010038577e-01       6.459031004552e-01      -1.427563136319e+00       6.622897711302e-05       2.232163933295e-03      -1.070704966617e+00       6.674873441176e-05      -1.427576963949e+00       6.640078811720e-05       1.080881018728e-04       3.333333333333e-01 
       2.451116024890e+02       7.987509904464e-04      -1.427834364249e+00       6.663664657949e-05       7.105915570096e-05       1.404154035446e-04       8.723990301833e-08       2.808316096981e-05      -1.070875926287e+00       6.664298887409e-05       6.032716012582e-01       6.458508386595e-01      -1.427811011223e+00       6.633623344557e-05       2.239908505493e-03      -1.070891101738e+00       6.685868456168e-05      -1.427824939815e+00       6.650897778301e-05       1.082693523275e-04       3.333333333333e-01 
       2.455509453434e+02       8.006048274837e-04      -1.428081947403e+00       6.674554909631e-05       7.241922022975e-05       1.421668166065e-04       8.948858402055e-08       2.843344743612e-05      -1.071061616472e+00       6.675204326148e-05       6.032421138633e-01       6.457987096241e-01      -1.428058417902e+00       6.644344582826e-05       2.247665530030e-03      -1.071076886876e+00       6.696859973501e-05      -1.428072447927e+00       6.661712681524e-05       1.084505363904e-04       3.333333333333e-01 
       2.459902881978e+02       8.024601751176e-04      -1.428329075247e+00       6.685441330117e-05       7.379670939300e-05       1.439569517248e-04       9.184079263818e-08       2.879147841315e-05      -1.071246965242e+00       6.686106340622e-05       6.032124948621e-01       6.457467103616e-01      -1.428305368281e+00       6.655061481376e-05       2.255435001413e-03      -1.071262330978e+00       6.707848049742e-05      -1.428319500316e+00       6.672523576963e-05       1.086316547072e-04       3.333333333333e-01 
       2.464296310522e+02       8.043170333482e-04      -1.428575750769e+00       6.696323926588e-05       7.519325932406e-05       1.457836540252e-04       9.429592604162e-08       2.915682294466e-05      -1.071431974840e+00       6.697004947864e-05       6.031827056561e-01       6.456948401200e-01      -1.428551865342e+00       6.665774050447e-05       2.263216914168e-03      -1.071447436285e+00       6.718832696436e-05      -1.428566099990e+00       6.683330475347e-05       1.088127073844e-04       3.333333333333e-01 
       2.470627946380e+02       8.069957213787e-04      -1.428930433092e+00       6.712000645033e-05       7.724235020451e-05       1.484768672132e-04       9.801477289750e-08       2.969547169147e-05      -1.071697990969e+00       6.712705494794e-05       6.031394149736e-01       6.456203189787e-01      -1.428906288721e+00       6.681204849774e-05       2.274453773684e-03      -1.071713591012e+00       6.734657188949e-05      -1.428920672106e+00       6.698897804677e-05       1.090735162755e-04       3.333333333333e-01 
       2.476959582237e+02       8.096775468334e-04      -1.429284176200e+00       6.727669380449e-05       7.933788741659e-05       1.512375462292e-04       1.019472681543e-07       3.024761393044e-05      -1.071963302841e+00       6.728398979128e-05       6.030956209116e-01       6.455460657193e-01      -1.429259770803e+00       6.696626634020e-05       2.285716445367e-03      -1.071979042266e+00       6.750474542082e-05      -1.429274304190e+00       6.714456812099e-05       1.093341884739e-04       3.333333333333e-01 
       2.483291218095e+02       8.123625097123e-04      -1.429636957449e+00       6.743329991692e-05       8.148323754296e-05       1.540618416021e-04       1.060949293652e-07       3.081247980983e-05      -1.072227893478e+00       6.744085294337e-05       6.030512603856e-01       6.454720859854e-01      -1.429612288938e+00       6.712039273649e-05       2.297004912719e-03      -1.072243773070e+00       6.766284630188e-05      -1.429626973387e+00       6.730007370179e-05       1.095947222954e-04       3.333333333333e-01 
       2.489622853952e+02       8.150506100155e-04      -1.429988794293e+00       6.758982541694e-05       8.368138198998e-05       1.569465544741e-04       1.104602869932e-07       3.138942959783e-05      -1.072491775977e+00       6.759764539467e-05       6.030062728481e-01       6.453983753969e-01      -1.429963860570e+00       6.727442843955e-05       2.308319159209e-03      -1.072507796519e+00       6.782087532449e-05      -1.429978697339e+00       6.745549555398e-05       1.098551188294e-04       3.333333333333e-01 
       2.495954489810e+02       8.177418477430e-04      -1.430339667003e+00       6.774626902491e-05       8.593500323447e-05       1.598889871050e-04       1.150467523530e-07       3.197792378460e-05      -1.072754935548e+00       6.775436624078e-05       6.029606151108e-01       6.453249388687e-01      -1.430314465961e+00       6.742837230050e-05       2.319659168248e-03      -1.072771097822e+00       6.797883137858e-05      -1.430329456146e+00       6.761083254872e-05       1.101153766521e-04       3.333333333333e-01 
       2.502286125668e+02       8.204362228947e-04      -1.430689586423e+00       6.790263102207e-05       8.824655537233e-05       1.628868198470e-04       1.198585029451e-07       3.257749847792e-05      -1.073017380331e+00       6.791101615124e-05       6.029142441535e-01       6.452517736724e-01      -1.430664115948e+00       6.758222473806e-05       2.331024923213e-03      -1.073033685118e+00       6.813671492169e-05      -1.430679260790e+00       6.776608511778e-05       1.103754964567e-04       3.333333333333e-01 
       2.508617761525e+02       8.231337354706e-04      -1.431038538305e+00       6.805891039307e-05       9.061831556851e-05       1.659380201283e-04       1.249003855310e-07       3.318774720069e-05      -1.073279099645e+00       6.806759451171e-05       6.028671281258e-01       6.451788833529e-01      -1.431012796275e+00       6.773598488090e-05       2.342416407418e-03      -1.073295547727e+00       6.829452512124e-05      -1.431028096914e+00       6.792125240842e-05       1.106354772239e-04       3.333333333333e-01 
       2.518334217818e+02       8.272794091402e-04      -1.431572159225e+00       6.829857383843e-05       9.437993356012e-05       1.707200653345e-04       1.330977851437e-07       3.414417064187e-05      -1.073679324005e+00       6.830773927719e-05       6.027933056894e-01       6.450675599872e-01      -1.431545996322e+00       6.797176389178e-05       2.359947648600e-03      -1.073695993500e+00       6.853655624752e-05      -1.431561538423e+00       6.815920449122e-05       1.110341706206e-04       3.333333333333e-01 
       2.528050674110e+02       8.314324713254e-04      -1.432103480376e+00       6.853803983771e-05       9.829557267600e-05       1.756177541574e-04       1.418720500086e-07       3.512372426226e-05      -1.074077824019e+00       6.854771521804e-05       6.027175681795e-01       6.449568891543e-01      -1.432076891554e+00       6.820732361982e-05       2.377539380914e-03      -1.074094716757e+00       6.877841295128e-05      -1.432092677879e+00       6.839695391000e-05       1.114325348479e-04       3.333333333333e-01 
       2.537767130402e+02       8.355929220262e-04      -1.432632491658e+00       6.877730674027e-05       1.023720479120e-04       1.806258293486e-04       1.512475510006e-07       3.612535675772e-05      -1.074474592141e+00       6.878752231583e-05       6.026398382250e-01       6.448468733154e-01      -1.432605471842e+00       6.844266302725e-05       2.395191543149e-03      -1.074491709947e+00       6.902009433442e-05      -1.432621505244e+00       6.863449968373e-05       1.118305689633e-04       3.333333333333e-01 
       2.547483586695e+02       8.397607612424e-04      -1.433159181250e+00       6.901637276273e-05       1.066158647446e-04       1.857393764746e-04       1.612507002568e-07       3.714808539532e-05      -1.074869619537e+00       6.902716049377e-05       6.025600502943e-01       6.447375153605e-01      -1.433131725339e+00       6.867778098127e-05       2.412904073779e-03      -1.074886964228e+00       6.926159940361e-05      -1.433148008760e+00       6.887184073637e-05       1.122282719261e-04       3.333333333333e-01 
       2.557200042987e+02       8.439359889743e-04      -1.433683518787e+00       6.925523510346e-05       1.110333013491e-04       1.909536521326e-04       1.719096462667e-07       3.819096165802e-05      -1.075262883463e+00       6.926662873153e-05       6.024781520493e-01       6.446288228156e-01      -1.433655621653e+00       6.891267536875e-05       2.430676910883e-03      -1.075280456849e+00       6.950292618504e-05      -1.433672157938e+00       6.910897501584e-05       1.126256413261e-04       3.333333333333e-01 
       2.566916499280e+02       8.481186052217e-04      -1.434205484669e+00       6.949389146780e-05       1.156304692091e-04       1.962639500193e-04       1.832540094346e-07       3.925304445956e-05      -1.075654369254e+00       6.950592659080e-05       6.023940959944e-01       6.445208005144e-01      -1.434177141159e+00       6.914734462193e-05       2.448509992058e-03      -1.075672173137e+00       6.974407325006e-05      -1.434193933171e+00       6.934590101262e-05       1.130226753563e-04       3.333333333333e-01 
       2.576632955572e+02       8.523086099847e-04      -1.434725070648e+00       6.973234010817e-05       1.204133513184e-04       2.016655065967e-04       1.953146548616e-07       4.033338127883e-05      -1.076044070759e+00       6.974505425551e-05       6.023078381627e-01       6.444134504519e-01      -1.434696275584e+00       6.938178775874e-05       2.466403254497e-03      -1.076062106930e+00       6.998503975558e-05      -1.434713326334e+00       6.958261779982e-05       1.134193729614e-04       3.333333333333e-01 
       2.588444937085e+02       8.574122137365e-04      -1.435353469544e+00       7.002193058109e-05       1.264863249492e-04       2.083478570028e-04       2.109871968017e-07       4.166988572292e-05      -1.076515385462e+00       7.003552364078e-05       6.021999630904e-01       6.442838636526e-01      -1.435324118534e+00       6.966648526438e-05       2.488236472962e-03      -1.076533706416e+00       7.027772906384e-05      -1.435341487798e+00       6.987010216445e-05       1.139011687441e-04       3.333333333333e-01 
       2.600256918597e+02       8.625267365899e-04      -1.435978272310e+00       7.031120533062e-05       1.328527707597e-04       2.151487791183e-04       2.278245598046e-07       4.303010855821e-05      -1.076984004142e+00       7.032573948350e-05       6.020887298028e-01       6.441552898448e-01      -1.435948357630e+00       6.995084257756e-05       2.510158422305e-03      -1.077002612491e+00       7.057014595982e-05      -1.435966049800e+00       7.015727151529e-05       1.143824598837e-04       3.333333333333e-01 
       2.612068900110e+02       8.676521785449e-04      -1.436599441322e+00       7.060015969759e-05       1.395228068568e-04       2.220587936676e-04       2.458872630034e-07       4.441215434597e-05      -1.077449898657e+00       7.061570102945e-05       6.019740944974e-01       6.440277383099e-01      -1.436568955208e+00       7.023485664383e-05       2.532168987063e-03      -1.077468796988e+00       7.086228763765e-05      -1.436586974711e+00       7.044412290203e-05       1.148632423953e-04       3.333333333333e-01 
       2.623880881622e+02       8.727885396015e-04      -1.437216940106e+00       7.088878896806e-05       1.465063082891e-04       2.290679917866e-04       2.652368886321e-07       4.581404176250e-05      -1.077913041732e+00       7.090540761935e-05       6.018560233534e-01       6.439012180386e-01      -1.437185874761e+00       7.051852443574e-05       2.554268050747e-03      -1.077932232607e+00       7.115415131809e-05      -1.437204226071e+00       7.073065340095e-05       1.153435121785e-04       3.333333333333e-01 
       2.635692863135e+02       8.779358197596e-04      -1.437830733775e+00       7.117708839916e-05       1.538128826575e-04       2.361660261665e-04       2.859356727968e-07       4.723370182907e-05      -1.078373407285e+00       7.119485870715e-05       6.017344924208e-01       6.437757376244e-01      -1.437799081368e+00       7.080184297653e-05       2.576455495894e-03      -1.078392893238e+00       7.144573427222e-05      -1.437817769022e+00       7.101686013851e-05       1.158232651206e-04       3.333333333333e-01 
       2.647504844647e+02       8.830940190194e-04      -1.438440788335e+00       7.146505318623e-05       1.614518377805e-04       2.433421229219e-04       3.080460984248e-07       4.866898028668e-05      -1.078830969915e+00       7.148405381738e-05       6.016094879151e-01       6.436513054343e-01      -1.438408541009e+00       7.108480930422e-05       2.598731204096e-03      -1.078850753447e+00       7.173703378549e-05      -1.438427569613e+00       7.130274025561e-05       1.163024970792e-04       3.333333333333e-01 
       2.659316826160e+02       8.882631373808e-04      -1.439047066003e+00       7.175267821256e-05       1.694321424026e-04       2.505851129526e-04       3.316304911931e-07       5.011764386911e-05      -1.079285701377e+00       7.177299228318e-05       6.014810075301e-01       6.435279307818e-01      -1.439014215873e+00       7.136742021738e-05       2.621095055954e-03      -1.079305784956e+00       7.202804690355e-05      -1.439033590051e+00       7.158829065476e-05       1.167812034864e-04       3.333333333333e-01 
       2.672745519620e+02       8.941530187473e-04      -1.439731689186e+00       7.207925126938e-05       1.789302310777e-04       2.588860658338e-04       3.603116877215e-07       5.177791760698e-05      -1.079799197104e+00       7.210116530155e-05       6.013307314341e-01       6.433889662510e-01      -1.439698144138e+00       7.168827638411e-05       2.646626772297e-03      -1.079819624751e+00       7.235853943841e-05      -1.439717916813e+00       7.191251998174e-05       1.173247862033e-04       3.333333333333e-01 
       2.686174213080e+02       9.000570127749e-04      -1.440411334443e+00       7.240537104533e-05       1.888925361868e-04       2.672411964960e-04       3.910669462514e-07       5.344903695193e-05      -1.080308961615e+00       7.242900519582e-05       6.011760028565e-01       6.432513922823e-01      -1.440377084228e+00       7.200866461425e-05       2.672272077761e-03      -1.080329736415e+00       7.268865392307e-05      -1.440397261466e+00       7.223631486992e-05       1.178676767538e-04       3.333333333333e-01 
       2.699602906540e+02       9.059751194636e-04      -1.441085954558e+00       7.273103001346e-05       1.993302135458e-04       2.756327449370e-04       4.239830845416e-07       5.512745088979e-05      -1.080814959665e+00       7.275651139756e-05       6.010168693588e-01       6.431152204748e-01      -1.441050988904e+00       7.232858048380e-05       2.698030792104e-03      -1.080836084639e+00       7.301838629476e-05      -1.441071576831e+00       7.255967104664e-05       1.184098682222e-04       3.333333333333e-01 
       2.713031600000e+02       9.119073388132e-04      -1.441755505054e+00       7.305622066133e-05       2.102535500452e-04       2.840427073119e-04       4.591437834174e-07       5.680955969882e-05      -1.081317158070e+00       7.308368343554e-05       6.008533973477e-01       6.429804617400e-01      -1.441719813669e+00       7.264801966048e-05       2.723902733497e-03      -1.081338636174e+00       7.334773258178e-05      -1.441740818473e+00       7.288258433069e-05       1.189513536991e-04       3.333333333333e-01 
       2.726460293460e+02       9.178536708239e-04      -1.442419944638e+00       7.338093553309e-05       2.216718893807e-04       2.924529771686e-04       4.966288503213e-07       5.849174319556e-05      -1.081815526046e+00       7.341052093768e-05       6.006856721524e-01       6.428471261900e-01      -1.442383517219e+00       7.296697792997e-05       2.749887718533e-03      -1.081837360162e+00       7.367668892978e-05      -1.442404945144e+00       7.320505065859e-05       1.194921262915e-04       3.333333333333e-01 
       2.739888986919e+02       9.238141154956e-04      -1.443079235638e+00       7.370516727348e-05       2.335935642373e-04       3.008454915045e-04       5.365135132087e-07       6.017038994463e-05      -1.082310035533e+00       7.373702363198e-05       6.005137979297e-01       6.427152230280e-01      -1.443042061875e+00       7.328545122249e-05       2.775985562261e-03      -1.082332228468e+00       7.400525162827e-05      -1.443063919229e+00       7.352706611106e-05       1.200321791425e-04       3.333333333333e-01 
       2.753317680379e+02       9.297886728284e-04      -1.443733344412e+00       7.402890867210e-05       2.460258365016e-04       3.092023786005e-04       5.788677540134e-07       6.184192682312e-05      -1.082800661504e+00       7.406319134498e-05       6.003378973893e-01       6.425847604466e-01      -1.443695413997e+00       7.360343563814e-05       2.802196078242e-03      -1.082823215982e+00       7.433341713604e-05      -1.443717707147e+00       7.384862693846e-05       1.205715054831e-04       3.333333333333e-01 
       2.769186226321e+02       9.368669362244e-04      -1.444499581113e+00       7.441082899517e-05       2.613834262106e-04       3.190077573627e-04       6.321879694964e-07       6.380321283117e-05      -1.083375395842e+00       7.444818856640e-05       6.001250403763e-01       6.424324600154e-01      -1.444460743288e+00       7.397855941460e-05       2.833313751683e-03      -1.083398380948e+00       7.472069047860e-05      -1.444483559749e+00       7.422802127907e-05       1.212078764691e-04       3.333333333333e-01 
